	summarized	lineages	abundances	resid	coverage
2021-03-23-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Other', 0.9917707762912152), ('BA.2* [Omicron (BA.2.X)]', 0.0037111780064441107), ('BA.5* [Omicron (BA.5.X)]', 0.0017078929519238552), ('Alpha', 0.0015379689819481211), ('A', 0.00017494799863178968), ('Omicron', 0.00017492350869950535)]	B.1.9 B.1.9.4 B.1.9.5 B.1.337 B.1.1.197 BA.5.1.7 B.1.395 Q.2 BA.2.8 B.1.466.1 BA.2.48 B.1.460 B.1.1.4 B.1.1.425 B.1.173 BA.2.74 B.1.570 B.1.131 B.1.203 B.1.635 AC.1 B.1.243.2 B.1.214 B.1.1.426 B.1.1.507 B.1.1.524 D.5 B.10 B.1.9.2 B.1.1.217 B.1.640.2 B.1.577 B.1.177.65 BA.2.40 BA.2.40.1 B.1.568 B.1.561 B.1.280 BA.2.9.2 BA.2.11 B.1.124 C.23 BA.2.57 Q.1 B.1.1.328 D.4 B.1.415.1 Q.4 BA.2.3.18 B.1.1.128 B.1.438.4 B.1.1.437 M.3 A.29 XJ B.1.160.25 B.1.1.388 B.1.1.371 C.18 B.57 B.1.1.525 BA.2.35 B.1.273 B.1.474 Q.3 B.1.1.416 B.1.1.239 B.34 B.61 B.58 B.39 B.32 B.37 B.40 B.31 B.30 B.33 BA.5.7 B.1.36.1 B.4.8 B.1.1.101	0.31494535 0.31494535 0.31494535 0.02857643 0.00229522 0.00159051 0.00124792 0.00093458 0.00082489 0.00072833 0.00070872 0.00066979 0.00057837 0.00045683 0.00045222 0.00043879 0.00043359 0.00043053 0.00041736 0.00041231 0.00040967 0.00038649 0.00036333 0.00035224 0.00034562 0.00034483 0.00034376 0.00034305 0.00030731 0.00030492 0.00030166 0.00029922 0.00029386 0.00029325 0.00029325 0.00029180 0.00027721 0.00027687 0.00027152 0.00026455 0.00025883 0.00025549 0.00025528 0.00025075 0.00023809 0.00022815 0.00022049 0.00021893 0.00021829 0.00019406 0.00018704 0.00018056 0.00017809 0.00017495 0.00017492 0.00017131 0.00017043 0.00016693 0.00015779 0.00014802 0.00014322 0.00014263 0.00014192 0.00013617 0.00013371 0.00012574 0.00012574 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00012180 0.00011739 0.00011698 0.00011586 0.00011500	5.084358559565122	17.526669564926596
2021-9-21_Wac9_variants.tsv	[('Delta', 0.9999999999804972)]	AY.103 AY.25 AY.118 AY.75 AY.126	0.26771700 0.25903262 0.25799600 0.20930200 0.00595238	6.160182401354557	90.51934588502826
2021-03-16-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Alpha', 0.6338898290428233), ('Other', 0.361495612172172), ('A', 0.000496158975938394), ('Iota', 0.00012360900002653628), ('Omicron', 0.00012104840004530456)]	B.1.1.7 B.1.382 Q.1 Q.4 B.1.1.277 B.1.210 B.1.1.423 B.1.1.236 B.1.1.58 B B.1.195 B.1.145 B.1.395 B.1.142 B.1.199 B.1.201 B.1.81 B.1.76 B.1.545 B.1.418 B.1.91 B.1.153 B.1 B.1.225 B.1.223 B.1.420 B.1.157 B.1.182 B.1.220 B.1.205 B.1.208 B.1.6 B.1.67 B.1.211 B.26 B.15 B.3 B.12 B.10 B.52 B.20 B.47 B.23 B.1.609 B.1.1.29 B.1.173 B.1.1.213 B.1.416 B.5 B.1.400.1 B.1.1.519 B.1.1.221 B.1.1.149 B.1.180 B.1.594 B.1.93 B.1.14 B.1.219 B.1.1.437 AE.6 B.1.1.185 B.1.1.137 B.1.1.298 B.1.1.507 B.1.1.406 B.1.1.171 B.1.1.209 B.1.1.109 B.1.1.176 B.1.1.253 B.1.2 B.1.552 B.1.147 B.57 B.1.1.226 B.1.1.338 B.1.232 C.2.1 B.1.9.4 B.1.36.18 B.1.530 B.1.1.359 B.1.1.180 B.1.603 B.1.443 B.1.1.234 B.1.384 B.1.1.144 B.1.1.207 B.1.1.48 A.2.2 B.1.1.93 B.1.143 B.1.188 B.1.1.46 B.31 B.1.177.44 B.1.1.205 B.1.1.482 B.1.69 B.1.1.154 B.1.1.408 B.1.334 B.1.137 B.1.1.388 B.1.1.163 B.1.1.389 B.1.1.361 B.1.134 B.1.1.249 B.1.1.286 B.1.610 AE.2 B.1.379 B.1.1.448 B.1.1.98 B.1.1.97 B.1.575.1 B.27 B.1.1.305 B.1.1.326 B.4.6 B.1.325 AP.1 B.1.1.123 B.1.350.1 B.1.1.133 B.1.103 AH.3 B.1.1.262 A.3 B.19 B.1.521 B.1.451 B.30 B.1.1.121 Q.6 B.1.1.101 B.1.128 B.1.438 B.1.318 B.1.595.2 B.1.377 L.4 B.1.596 A.2.4 B.1.1.506 B.1.526 B.1.1.374 B.1.1.218 B.1.563 BA.1.15.1 B.1.1.396 B.1.311 B.46 B.3.1 B.1.564.1 B.1.1.187 B.1.532 B.1.1.242 B.1.599 Q.3 B.1.393 B.1.1.284 B.1.1.196 AE.7 B.1.35 B.1.1.88 B.1.1.458 B.1.544 B.1.492 AH.1 B.1.1.269 B.1.252 B.1.636	0.60210172 0.28928882 0.01576836 0.01576836 0.00647007 0.00260417 0.00115134 0.00112761 0.00107604 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00089607 0.00084282 0.00072966 0.00068337 0.00066177 0.00063434 0.00056446 0.00054734 0.00054348 0.00053581 0.00051187 0.00049068 0.00040841 0.00038446 0.00038095 0.00037286 0.00037104 0.00036742 0.00035600 0.00035386 0.00034708 0.00033339 0.00033072 0.00033016 0.00031318 0.00031016 0.00029022 0.00027071 0.00027049 0.00027018 0.00027004 0.00026889 0.00026838 0.00026797 0.00026781 0.00026325 0.00026058 0.00025559 0.00025183 0.00025012 0.00024903 0.00024579 0.00024084 0.00024055 0.00023760 0.00023322 0.00022393 0.00022351 0.00022228 0.00021739 0.00021675 0.00021617 0.00021261 0.00021079 0.00021044 0.00021044 0.00020872 0.00020839 0.00020751 0.00020659 0.00020581 0.00020470 0.00020392 0.00020230 0.00020053 0.00019979 0.00019759 0.00019614 0.00019597 0.00019315 0.00018325 0.00018172 0.00018127 0.00018099 0.00017915 0.00017907 0.00017688 0.00016889 0.00016342 0.00016120 0.00015838 0.00015837 0.00015756 0.00015518 0.00015366 0.00014941 0.00014910 0.00014910 0.00014908 0.00014862 0.00014621 0.00014100 0.00014057 0.00014041 0.00013964 0.00013706 0.00013675 0.00013502 0.00013200 0.00013141 0.00012987 0.00012627 0.00012483 0.00012480 0.00012421 0.00012361 0.00012358 0.00012314 0.00012164 0.00012105 0.00012063 0.00012043 0.00012002 0.00011849 0.00011788 0.00011319 0.00011316 0.00011302 0.00011271 0.00011176 0.00011147 0.00010884 0.00010727 0.00010713 0.00010567 0.00010549 0.00010413 0.00010373 0.00010270 0.00010222 0.00010212 0.00010017 0.00010002	6.79401462348153	35.42453934387854
2022-06-28-TX-BW-DSHS-Sample-Was-Wac-24_variants.tsv	[('BA.2* [Omicron (BA.2.X)]', 0.9964774500436026), ('BA.5* [Omicron (BA.5.X)]', 0.00153530680132771), ('Omicron', 0.0007596232991447614)]	BA.2.19 BA.2.11 BA.2.35 BF.2 BA.2.42 BA.5.2.5 XW BA.2.1 BA.4.1.3 BA.2.34 BA.5.1.1 BA.2.3.2 BA.2.74 BA.2.55 BA.2.72 BA.2.26 BA.2.31 BA.2.61 BA.5.2.2 BA.5.1.5 BA.4.1.5 BA.4.1 BA.2.65	0.98814345 0.00426055 0.00208594 0.00078064 0.00044828 0.00037384 0.00032041 0.00027086 0.00022444 0.00019149 0.00016170 0.00016081 0.00015867 0.00015608 0.00014138 0.00012398 0.00011978 0.00011089 0.00011083 0.00010829 0.00010739 0.00010739 0.00010530	4.359305387776497	48.35635220546433
2021-06-01-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Alpha', 0.9989689999996458), ('Other', 0.0005987179974157921), ('A', 0.00010851899478128109)]	B.1.1.7 B.1.400.1 B.1.603 B.1.1.406 B.4.6 A.12	0.99896900 0.00022487 0.00015637 0.00010896 0.00010852 0.00010852	4.417510689820755	36.390997558773364
2022-5-10-TX-BW-DSHS-Sample-Was-Wac-17_variants.tsv	[('BA.2* [Omicron (BA.2.X)]', 0.9979810008529637), ('Omicron', 0.0006826350001819049), ('BA.5* [Omicron (BA.5.X)]', 0.00013078700075212467)]	BG.3 BA.2.35 BA.2.62 BA.2.46 BA.2.20 BA.2.19 XH BA.2.16 BA.2.10.3 BA.2.50 BA.2.65 BA.4.2 XAC BG.1 BA.2.9.1 BA.5.6.1	0.99438293 0.00053746 0.00047392 0.00046060 0.00044563 0.00040768 0.00031430 0.00031324 0.00023204 0.00022074 0.00022066 0.00019964 0.00016869 0.00015161 0.00013448 0.00013079	5.628439268153123	39.76858509179681
2021-10-05-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Delta', 0.9973246183830928), ('A', 0.00010732799711984302)]	AY.3 AY.100 B.1.617.2 AY.46.1 AY.9 AY.116 AY.3.1 AY.3.3 AY.21 AY.39.3 AY.127 AY.125 AY.76 AY.39.1.1 AY.122.1 AY.55 A.19 AY.20.1	0.81030164 0.18451700 0.00045671 0.00027905 0.00018815 0.00017260 0.00016492 0.00016485 0.00014393 0.00013049 0.00012293 0.00012274 0.00011992 0.00011597 0.00011264 0.00010829 0.00010733 0.00010278	5.708078429778338	92.10112697722637
2022-2-1-TX-BW-DSHS-Sample-Was-Wac-4_variants.tsv	[('Omicron', 0.9994250219014934)]	BA.1.1.16 BA.1.15 BA.1.1 BA.1.1.8 BA.1.6 BA.1.21.1 BA.1.1.13 BA.1.1.11 BA.1.9 BA.1.16.2 BA.1.17 BA.1.19 BA.1.8 BA.1.14 BA.1.1.10 BA.1.20 BA.1.1.1 BA.1.15.1 BA.1.1.15 BA.1.14.1 BA.1.5 BA.1.15.2 BA.1.4	0.69160800 0.21671525 0.04645389 0.03020696 0.00967868 0.00094801 0.00075019 0.00035361 0.00033691 0.00033473 0.00027586 0.00022389 0.00020978 0.00018334 0.00015709 0.00015061 0.00013619 0.00013386 0.00012210 0.00011472 0.00011188 0.00011089 0.00010859	1.776168661236273	98.70915961609204
2021-10-19-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Delta', 0.9986135146495152), ('Mu', 0.00010336998701363846)]	B.1.617.2 AY.118 AY.114 AY.33 AY.25 AY.76 AY.77 AY.82 AY.45 AY.106 AY.116 AY.120 AY.46 AY.39 AY.3 AY.119 AY.6 AY.112 AY.1 AY.125 AY.127 AY.103 AY.46.6 AY.102 AY.109 AY.46.2 AY.42 AY.46.1 AY.44 AY.65 AY.58 AY.69 AY.75 AY.9 AY.24 AY.61 AY.55 AY.26 AY.39.3 AY.23.1 AY.43 AY.93 AY.86 AY.91.1 AY.116.1 AY.126 AY.23.2 AY.92 AY.25.1.1 AY.121.1 AY.62 AY.25.2 AY.3.3 AY.90 AY.105 AY.129 AY.46.6.1 AY.100 AY.48 AY.36 AY.63 B.1.621 AY.128	0.05824236 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.03261445 0.00245845 0.00245845 0.00245845 0.00245845 0.00245845 0.00245845 0.00245845 0.00245845 0.00245845 0.00049591 0.00038873 0.00038336 0.00037917 0.00030893 0.00029630 0.00025265 0.00024740 0.00024691 0.00021817 0.00017234 0.00016622 0.00015973 0.00013809 0.00013419 0.00012967 0.00012533 0.00012318 0.00012055 0.00011936 0.00011664 0.00011077 0.00010487 0.00010337 0.00010189	2.0128138890216247	34.023342139584656
2022-2-15-TX-BW-DSHS-Sample-Was-Wac-6_variants.tsv	[('Omicron', 0.9988877059911173)]	BA.1.15 BA.1.14 BA.1.1.16 BA.1.21.1 BA.1.4 BA.1.1.18 BA.1.7 BA.1.16.2 BA.1.14.1 BA.1.15.3 BA.1.1.6 BA.1.19 BA.1.17	0.35135136 0.32290878 0.32157619 0.00081417 0.00051410 0.00050848 0.00026684 0.00020369 0.00017842 0.00016464 0.00015903 0.00013580 0.00010621	2.224617356828054	81.04872420827341
2021-06-08-TX-BW-DSHS-Sample-Wac-Inf_variants.tsv	[('Alpha', 0.9994149999948956), ('Other', 0.00010293621765087198)]	Q.3 B.1.203	0.99941500 0.00010294	3.8414179808257964	28.47874795171053
2022-09-25-TX-BW-DSHS-Sample-Was-Wac-37_variants.tsv	[('BA.5* [Omicron (BA.5.X)]', 0.9980159546171484), ('Other', 0.0006863008375766638), ('BA.2* [Omicron (BA.2.X)]', 0.0004448249855458498), ('Alpha', 0.00016576899787925625)]	BA.5.2 BF.5 BF.1 BF.2 BF.3 BA.5.2.2 BF.4 BF.10 B.1.632 BF.8 BA.2.42 BA.2.53 BA.5.1.1 Q.7 N.10 B.1.438 B.1.1.193 BA.5.6.1	0.19914165 0.19914165 0.19914165 0.19914165 0.19914165 0.00096200 0.00047326 0.00034839 0.00029366 0.00024522 0.00023170 0.00021313 0.00017501 0.00016577 0.00015664 0.00012226 0.00011374 0.00010381	4.184446669556041	13.821355716817711
